X,Species,Development,Agriculture,Energy & Mining,Transportation,Hunting & Trade,Logging,Fishing,Human disturbance,Fire,Dams,Invasive species &d Disease,Pollution,Geological Events,Climate change & severe weather,Other,sum,Family,Order,risk,iucn,NTVUENCR,NTVUENCREWEX,CLASS
3020,Aleadryas rufinucha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Oreoicidae (Australo-Papuan Bellbirds),Passeriformes,0,LC,,,AVES
3021,Orthonyx novaeguineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Orthonychidae (Logrunners),Passeriformes,0,LC,,,AVES
3022,Orthonyx spaldingii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Orthonychidae (Logrunners),Passeriformes,0,LC,,,AVES
3023,Orthonyx temminckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Orthonychidae (Logrunners),Passeriformes,0,LC,,,AVES
3030,Ardeotis australis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,0,LC,,,AVES
3033,Eupodotis afra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,NA,NA,,,AVES
3034,Eupodotis afraoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,NA,NA,,,AVES
3035,Eupodotis gindiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,NA,NA,,,AVES
3036,Eupodotis humilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,NA,NA,,,AVES
3037,Eupodotis rueppelii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,NA,NA,,,AVES
3038,Eupodotis ruficrista,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,NA,NA,,,AVES
3039,Eupodotis savilei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,NA,NA,,,AVES
3040,Eupodotis senegalensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,0,LC,,,AVES
3041,Eupodotis vigorsii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,NA,NA,,,AVES
3042,Lissotis hartlaubii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,0,LC,,,AVES
3043,Lissotis melanogaster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,0,LC,,,AVES
3045,Neotis heuglinii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,0,LC,,,AVES
3049,Tetrastes sewerzowi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Otididae (Bustards),Otidiformes,NA,NA,,,AVES
3050,Colluricincla harmonica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,0,LC,,,AVES
3051,Colluricincla megarhyncha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,0,LC,,,AVES
3052,Pachycephala pectoralis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,0,LC,,,AVES
3053,Pachycephala rufiventris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,0,LC,,,AVES
3054,Pachycephala schlegelii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,0,LC,,,AVES
3055,Colluricincla boweri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3056,Colluricincla ferruginea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3057,Colluricincla incerta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3058,Colluricincla tenebrosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3059,Colluricincla woodwardi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3060,Coracornis raveni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3062,Melanorectes nigrescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3063,Pachycephala albiventris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,0,LC,,,AVES
3064,Pachycephala arctitorquis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3065,Pachycephala aurea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3066,Pachycephala balim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3067,Pachycephala caledonica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3068,Pachycephala chlorura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3069,Pachycephala cinerea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3070,Pachycephala citreogaster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3071,Pachycephala collaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3072,Pachycephala feminina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3073,Pachycephala flavifrons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3074,Pachycephala fulvotincta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3075,Pachycephala griseonota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,0,LC,,,AVES
3076,Pachycephala homeyeri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,0,LC,,,AVES
3077,Pachycephala hyperythra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3078,Pachycephala hypoxantha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3079,Pachycephala implicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3080,Pachycephala inornata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3081,Pachycephala jacquinoti,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3082,Pachycephala lanioides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3083,Pachycephala leucogastra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3084,Pachycephala lorentzi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3085,Pachycephala macrorhyncha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3086,Pachycephala melanura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3087,Pachycephala mentalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3088,Pachycephala meyeri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3089,Pachycephala modesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3090,Pachycephala monacha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3091,Pachycephala nudigula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3092,Pachycephala occidentalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3093,Pachycephala olivacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3094,Pachycephala orioloides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3095,Pachycephala orpheus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3096,Pachycephala phaionota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3097,Pachycephala philippinensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,0,LC,,,AVES
3098,Pachycephala richardsi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3099,Pachycephala rufogularis,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3100,Pachycephala simplex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3101,Pachycephala soror,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3102,Pachycephala sulfuriventer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3103,Pachycephala tenebrosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3104,Pachycephala utupuae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3105,Pachycephala vitiensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pachycephalidae (Whistlers and Allies),Passeriformes,NA,NA,,,AVES
3106,Pandion haliaetus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Pandionidae (Osprey),Accipitriformes,0,LC,,,AVES
3107,Chamaea fasciata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,0,LC,,,AVES
3108,Chleuasicus atrosuperciliaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3109,Cholornis paradoxa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3110,Cholornis unicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3111,Chrysomma altirostre,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,4,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3112,Chrysomma poecilotis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3113,Chrysomma sinense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3114,Conostoma aemodium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3115,Fulvetta cinereiceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3116,Fulvetta danisi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3117,Fulvetta formosana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3118,Fulvetta manipurensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3119,Fulvetta ruficapilla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3120,Fulvetta striaticollis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3121,Fulvetta vinipectus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3122,Lioparus chrysotis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3123,Neosuthora davidiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3124,Paradoxornis flavirostris,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,5,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3125,Paradoxornis guttaticollis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3126,Paradoxornis heudei,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3127,Psittiparus bakeri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3128,Psittiparus gularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3129,Psittiparus margaritae,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3130,Psittiparus ruficeps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3131,Rhopophilus albosuperciliaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3132,Rhopophilus pekinensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3133,Sicalis uropygialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3134,Sinosuthora alphonsiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3135,Sinosuthora brunnea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3136,Sinosuthora conspicillata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3137,Sinosuthora przewalskii,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3138,Sinosuthora webbiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,0,LC,,,AVES
3139,Surniculus velutinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3140,Suthora fulvifrons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3141,Suthora nipalensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Passeriformes,NA,NA,,,AVES
3143,Poecile atricapillus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3144,Poecile lugubris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3145,Pseudopodoces humilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3146,Cephalopyrus flammiceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3147,Sylviorthorhynchus desmursii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,NA,NA,,,AVES
3148,Baeolophus atricristatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3149,Baeolophus bicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3150,Baeolophus inornatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3151,Baeolophus ridgwayi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3152,Baeolophus wollweberi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3153,Cyanistes caeruleus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3154,Cyanistes cyanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3155,Cyanistes teneriffae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3156,Lophophanes cristatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3157,Lophophanes dichrous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3158,Machlolophus aplonotus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,NA,NA,,,AVES
3160,Machlolophus spilonotus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3161,Machlolophus xanthogenys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3162,Melaniparus afer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3163,Melaniparus albiventris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3164,Melaniparus carpi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3165,Melaniparus cinerascens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3166,Melaniparus fasciiventer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3167,Melaniparus fringillinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3168,Melaniparus funereus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3169,Melaniparus griseiventris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
3170,Melaniparus guineensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,0,LC,,,AVES
