LTER,Site,Species,MSE,b,coef_int,coef_slope,Pr_int,Pr_slope,logLik,length,Y1,Y2,Feeding,Habitat,Pollinator,Order
MidwestSTN,Saginaw,Nearctaphis bakeri,0.249896849,0.4092167,1.163424717,-2.722813852,0.056212155,0.024862137,6.861004589,7,2006,2012,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Nearctaphis crataegifoliae,1.337205809,0.872431001,-0.953843222,1.708230729,0.69406992,0.57282914,4.055623736,8,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Prociphilus spp.,1.894736787,0.999999963,-0.868421043,0.842105332,0.999878608,0.770584244,1.434627816,4,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Protaphis middletonii,0.387503002,-0.642489509,0.518859825,-1.413923191,0.185267672,0.103714009,2.287489283,5,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Rhopalosiphum maidis,0.269080595,0.257593678,1.239438892,-2.854945871,0.016131505,0.005693116,8.889467419,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Rhopalosiphum nymphaeae,0.607942649,-0.291832479,0.960869249,-2.093907465,0.045275537,0.027981866,5.16973928,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Rhopalosiphum oxyacanthae,0.455515916,0.472532871,1.113397863,-2.495762839,0.124804213,0.06453368,7.428924101,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Rhopalosiphum padi,0.751145144,0.25122264,0.762790865,-1.721735001,0.281274669,0.197221985,5.285729169,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Rhopalosiphum rufiabdominale,0.241040514,0.093664372,1.294856785,-2.927624205,0.005213824,0.001938666,9.007849285,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Schizaphis graminum,0.629618785,-0.028513891,0.979604753,-2.213769527,0.079470267,0.044311033,5.456101077,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Sipha elegans,0.07936755,-0.724539622,-1.12861917,2.052263601,0.032869767,0.026815382,2.724958361,4,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Sitobion avenae,1.25729136,0.643830926,0.065775338,0.27897546,0.962125584,0.90484827,4.222428521,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Tetraneura spp.,0.631522853,-0.240851199,0.875700207,-1.93275545,0.072981848,0.045387981,5.116784624,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Therioaphis riehmi,1.138504316,0.064865403,-0.303799724,0.755360326,0.674415955,0.594183454,3.072532814,8,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Therioaphis trifolii,0.948729975,-0.115207913,0.497091487,-1.086791514,0.397895194,0.335447898,3.887103226,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Tinocallis saltans,1.04162064,0.088332228,-0.553752613,1.210828077,0.447983175,0.372902136,3.416498589,8,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Uroleucon taraxaci,0.678316339,0.30021374,0.746410652,-2.111607422,0.35990423,0.198243199,2.684745338,5,2007,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Acyrthosiphon pisum,0.161433382,-0.589585026,1.0364613,-3.196121764,0.016151187,0.00884346,3.627663345,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Aphis craccivora,1.638888861,0.999999978,0.250000001,0.583333276,0.999970073,0.836083239,1.990863461,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Aphis fabae,0.694942667,-0.326373371,-0.450518378,1.332833996,0.423585114,0.334374706,1.814298832,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Aphis glycines,0.347560215,-0.841854331,-0.073845168,-0.383168062,0.810818665,0.63304697,1.887052533,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Aphis gossypii,0.807909482,-0.517870766,-0.417752028,1.483189551,0.452637883,0.302017036,1.326566086,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Aphis nasturtii,0.067294062,-0.935524355,0.486431122,-1.786953351,0.027376972,0.010516781,3.861193491,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Aphis spiraecola,1.378813735,0.06440629,0.084200535,-0.278672631,0.926188122,0.887861914,1.229544902,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Capitophorus elaeagni,0.018414193,-0.887477017,0.929324954,-2.84255585,0.00071056,0.000424282,6.103959751,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Capitophorus hippophaes,0.168546394,-0.302852912,0.982267164,-2.696626195,0.084718154,0.058367587,2.404644974,4,2009,2012,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Hayhurstia atriplicis,0.146905818,-0.87662079,-0.654793508,1.567894232,0.036631337,0.04370982,3.039656916,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Hyadaphis foeniculi,0.096092983,-0.213161661,0.850906447,-2.591738895,0.049714292,0.030779285,3.250285584,4,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Hyalopterus pruni,0.004613067,-0.997207634,-0.085360485,0.223343442,0.123205505,0.138954116,3.225096823,4,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Lipaphis pseudobrassicae,0.235560454,-0.749691839,0.943602789,-3.06570777,0.029387226,0.015086881,2.740571985,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Macrosiphum euphorbiae,1.463977522,0.949015677,1.175353859,-1.395628824,0.776710025,0.603594003,2.097306029,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Myzus lythri,0.140567127,-0.862564583,0.323207066,-1.042095803,0.302708887,0.196830521,1.535309358,4,2009,2012,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Myzus persicae,0.159250911,0.749922043,1.064539192,-2.766647802,0.155320787,0.03489935,5.193243629,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Rhopalosiphum maidis,1.062813936,0.341917777,0.696394095,-2.187131179,0.489896144,0.294668646,1.909898392,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Rhopalosiphum nymphaeae,1.289585214,0.999999963,0.152676343,0.395569409,0.999973106,0.874110962,2.350410234,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Rhopalosiphum oxyacanthae,0.30140603,-0.754649881,0.478611863,-1.815622733,0.175925215,0.077646361,2.358626997,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Rhopalosiphum padi,2.498675523,0.999999963,-0.638546592,3.24924771,0.999919194,0.383937617,1.358249973,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Rhopalosiphum rufiabdominale,0.476098484,0.999999963,0.641119706,-1.282956082,0.999814134,0.425357098,3.845086994,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Schizaphis graminum,0.625902813,-0.328810113,0.552405148,-1.852410262,0.317860978,0.19123669,1.96819603,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Sitobion avenae,0.951853721,0.999999963,-0.908071322,3.931500863,0.999813816,0.140113464,2.80590704,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Tetraneura spp.,1.424460175,0.069999342,-0.411937157,0.988772129,0.718633492,0.662323871,0.758620464,4,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Sanilac,Therioaphis trifolii,1.052053469,-0.294956304,0.169481089,-0.213825137,0.798633284,0.891434582,1.231196304,5,2009,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Acyrthosiphon pisum,0.884569463,0.210892611,0.711489565,-1.58694735,0.241587777,0.155115992,7.533410718,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Anoecia corni,0.429427154,-0.72312667,0.695993276,-1.576280014,0.105993265,0.058935164,3.740785598,7,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Anoecia cornicola,1.082063508,0.461371255,0.583609754,-1.845630807,0.509880429,0.281174601,5.817953138,12,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Anoecia oenotherae,0.477753853,-0.726425139,0.08254725,0.166975831,0.792681357,0.814095309,2.664259105,6,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Anoecia setariae,0.446336551,-0.609918541,0.440010917,-1.243781477,0.196182368,0.127374544,3.909650343,7,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Aphis coreopsidis,1.118409574,0.704541276,-0.129908164,-0.35628694,0.922902428,0.87260858,5.838148223,11,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Aphis craccivora,0.498082682,-0.271347401,1.115881626,-2.346001306,0.002457696,0.000951425,10.14686526,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Aphis fabae,1.052093874,-0.195954188,0.036646768,0.038683499,0.952348733,0.975648277,2.867367607,8,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Aphis folsomii,0.392779447,-0.699730144,-0.124964662,0.599838702,0.776701315,0.576523177,1.183228799,4,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Aphis glycines,0.736993015,-0.191674502,0.747979196,-1.605476094,0.069884215,0.03886516,7.929477555,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Aphis gossypii,1.040823771,-0.028070535,0.271851594,-0.577186325,0.600645115,0.544962757,6.133290173,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Aphis illinoisensis,0.770173464,-0.457845496,0.780495055,-1.50392829,0.225231205,0.200725934,2.167041677,6,2008,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Aphis nasturtii,1.085250107,0.051582522,0.154617693,-0.337460796,0.784076732,0.743513263,6.019561609,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Aphis nerii,0.909037631,0.995600506,-1.592286245,-0.363042675,0.878389706,0.917169562,9.007877635,13,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Aphis sambuci,0.881700729,-0.168966105,-0.692821997,1.294872762,0.381642032,0.340139875,2.303831826,6,2007,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Aphis spiraecola,1.019822496,-0.141875309,0.130639543,-0.243600346,0.780525094,0.777603148,6.06387496,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Calaphis betulella,0.832702358,0.270189378,-1.177484441,2.39173748,0.153732999,0.110796205,4.906974641,9,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Capitophorus elaeagni,0.54795599,-0.156614612,1.068018652,-2.276130649,0.010055747,0.004350671,8.975171368,13,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Capitophorus hippophaes,0.91559662,-0.105744938,0.543000126,-1.144407246,0.247099241,0.188107591,6.771254138,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Chaitophorus populicola,0.56128596,-0.632030528,-0.261009649,0.810517474,0.509343147,0.289401736,3.304992763,7,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Colopha ulmicola,0.809666022,0.283219344,0.784302477,-1.832456037,0.242602077,0.1407229,6.98116347,12,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Drepanaphis acerifoliae,0.961567268,0.518528935,-1.039570236,2.281301183,0.281245707,0.195841839,6.035457716,11,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Dysaphis plantaginea,0.817873706,-0.185359166,0.678414901,-1.463401492,0.161324477,0.102426482,5.560266304,11,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Forda marginata,0.647547853,-0.412969179,0.643057671,-1.372252945,0.108301419,0.069074631,5.519027355,10,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Geoica utricularia,0.650115637,-0.126356603,0.941030717,-2.070734269,0.049152498,0.025454934,6.654704133,11,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Hamamelistes spinosus,0.380949506,-0.843645881,0.653436777,-1.21659201,0.080393388,0.100733907,3.673936629,7,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Hayhurstia atriplicis,0.964040589,-0.225723437,0.502879123,-1.027326337,0.3664023,0.328606853,3.679728975,9,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Hyadaphis foeniculi,0.636124059,-0.176628755,0.914463588,-2.043796992,0.027661243,0.014663563,8.085636941,13,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Hyadaphis tataricae,1.005967258,-0.30337994,0.180340139,-0.389278419,0.805605302,0.782317329,1.329563193,5,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Hyalopterus pruni,0.90386012,0.282476213,-0.742755274,1.602703356,0.359065901,0.279860641,4.150201684,8,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Hysteroneura setariae,0.953810586,-0.141657304,0.423453337,-0.977835194,0.385957281,0.322782544,4.904689861,11,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Illinoia spp.,0.00717781,-0.958263619,-0.859740892,1.952509005,0.002333801,0.001614492,4.126565213,4,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Iziphya flabella,0.653865943,-0.408188993,-0.481080184,1.289187319,0.30205333,0.213182061,3.243465018,7,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Lipaphis pseudobrassicae,0.615928179,-0.197089515,1.001067112,-2.120600835,0.012735572,0.005648571,8.997117127,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Macrosiphoniella spp.,1.097160032,0.04500993,0.190311007,-0.424064115,0.753654921,0.704835435,5.040181899,12,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Macrosiphum euphorbiae,0.461790556,-0.445443939,1.050714177,-2.20235614,0.0013014,0.000499926,10.29997229,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Melanaphis sacchari,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2016,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Monellia caryella,1.242852485,0.164978012,-0.455154807,0.901582138,0.62088093,0.598358125,2.477400043,7,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Myzocallis spp.,2.749999911,0.999999963,0.288675106,1.250925521,0.999966504,0.711324873,1.116159553,4,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Myzus lythri,0.563293684,-0.255006537,1.027914118,-2.369692313,0.046786136,0.030926528,4.666090968,8,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Myzus persicae,0.641563444,0.335891046,0.873031131,-1.988038741,0.146544849,0.072279361,9.70420601,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Nearctaphis bakeri,0.962215104,-0.241549112,0.327454556,-0.720027512,0.51588302,0.437487453,4.21763352,10,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Nearctaphis crataegifoliae,1.169016639,0.377165952,-0.244928522,0.459242633,0.7806611,0.76694937,4.931928194,11,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Prociphilus spp.,0.33357564,-0.484141683,-1.218252499,2.330782524,0.045883966,0.036132337,3.791900116,6,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Protaphis middletonii,1.119253352,0.999999967,-1.65676351,1.729551258,0.999686905,0.659871261,7.976992867,13,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Rhopalosiphum cerasifoliae,1.883719063,0.89740243,-0.963324222,0.753044562,0.768605825,0.812515642,2.301272569,6,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Rhopalosiphum maidis,0.588360559,-0.049099537,1.039594706,-2.235704098,0.016618648,0.006811336,9.520150727,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Rhopalosiphum nymphaeae,1.146457554,0.222007667,-0.199197859,0.294583597,0.776578206,0.817118654,5.567224117,13,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Rhopalosiphum oxyacanthae,1.075377815,0.213043907,0.364760983,-0.824309112,0.592347166,0.523189466,5.42036871,12,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Rhopalosiphum padi,0.914945191,0.544165119,0.453828103,-1.407172111,0.617132852,0.379789264,8.038775624,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Rhopalosiphum rufiabdominale,0.613538595,-0.040942578,1.020239024,-2.186132917,0.020969826,0.009127858,9.282561975,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Schizaphis graminum,0.884286634,-0.293482168,0.366971196,-0.714508904,0.358004188,0.333491187,6.665440342,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Shivaphis celti,0.071963389,-0.954352299,-0.13550073,0.451587945,0.445573739,0.258026994,1.746695506,4,2013,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Sipha flava,1.184813352,0.015282995,-0.308222354,0.766888885,0.702264906,0.632252698,1.951966557,6,2006,2012,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Sitobion avenae,1.139967874,0.459925499,-0.277702857,0.232210941,0.756312327,0.883198283,6.520649512,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Tetraneura spp.,0.352840949,0.999999071,-0.233453167,-1.970963787,0.999582203,0.395517206,14.29943053,13,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Therioaphis riehmi,0.637274234,-0.667268156,0.393444392,-0.612720787,0.422097996,0.50550304,2.135501615,6,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Therioaphis trifolii,0.366532109,0.999997843,-0.266921298,-2.027129699,0.999284431,0.405411543,15.19393993,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,SEPAC,Uroleucon taraxaci,1.551983482,0.951611622,0.953026985,-0.814380988,0.826023368,0.725229252,2.26605051,5,2008,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Acyrthosiphon pisum,0.473392142,-0.356439798,0.947053411,-1.950430877,0.007408034,0.003097774,8.645217722,12,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Anoecia corni,0.755539515,-0.254021914,0.327789952,-1.17535186,0.517638343,0.370922534,1.918248134,5,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Anoecia cornicola,1.285688926,0.995529312,1.469192491,-0.65215205,0.905865618,0.839692223,5.066855484,9,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Aphis asclepiadis,0.674099683,-0.347565273,0.573026117,-1.476319586,0.218697052,0.138926304,3.340495072,7,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Aphis craccivora,0.396734742,0.937435257,2.431852706,-4.155737352,0.199570761,0.044881468,12.33867769,12,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Aphis fabae,0.018379094,-0.983625454,-0.317436847,1.28875697,0.010123752,0.001997716,5.13754254,5,2008,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Aphis glycines,0.426979206,0.081753438,1.152056029,-2.433934637,0.011158018,0.003862511,9.89462023,12,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Aphis gossypii,1.094455602,0.491593179,0.001502695,0.215953544,0.998731169,0.892407953,5.977823814,12,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Aphis maculatae,1.325768114,0.76648801,-1.00687519,1.682262255,0.617839187,0.482494525,1.40982943,4,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Aphis nasturtii,1.059021137,0.336418507,0.230806687,-0.677970414,0.764552545,0.611407262,5.819230156,12,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Aphis spiraecola,0.861686326,0.021928717,0.690607717,-1.445538369,0.198208173,0.13222783,6.281488525,12,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Capitophorus elaeagni,0.060257439,0.962766736,1.493457073,-3.58387671,0.129570315,0.000697172,19.85372735,11,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Capitophorus hippophaes,0.699585812,-0.028583207,0.884550648,-1.854990077,0.068571152,0.035650578,7.238384799,12,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Cavariella aegopodii,0.658616327,-0.3782651,-0.630258746,1.184612917,0.202219835,0.155956839,4.117798292,8,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Chaitophorus populicola,0.216934168,0.120840615,1.160668536,-2.806188344,0.003018927,0.000768786,10.76139272,10,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Colopha ulmicola,0.666071771,0.132771202,-0.711845663,2.188403395,0.250851954,0.119190797,3.30524495,6,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Dysaphis plantaginea,2.408563735,0.999999963,0.070716552,-1.454740535,0.999991232,0.609433284,0.995852689,4,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Forda marginata,0.230201421,-0.882745431,0.602206524,-1.36897478,0.027154559,0.021279763,3.666026934,6,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Hayhurstia atriplicis,1.326231303,0.890850993,1.32337605,-1.584603134,0.612122336,0.564851499,3.578948919,7,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Hyadaphis foeniculi,0.624677546,0.294447931,0.767908972,-1.800534762,0.221981312,0.116337506,6.149255852,9,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Hyalopterus pruni,0.445142004,-0.378835232,1.113223698,-2.386122728,0.00471828,0.001879188,7.118989228,10,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Seymour,Hyperomyzus spp.,0.41524494,-0.715179539,-0.648141204,1.548517253,0.152100606,0.081222946,2.070415405,5,2006,2016,herbivore,terrestrial,n,Hemiptera
